date,location,PM10,PM2.5,Ozon,CO,NO2,NO,Air temperature 2 m above ground daily mean,Air temperature 2 m above ground daily maximum,Air temperature 2 m above ground daily minimum,Air temperature at 5 cm above grass daily mean,Air temperature at 5 cm above grass daily maximum,Air temperature at 5 cm above grass daily minimum,Relative air humidity 2 m above ground daily mean,Vapour pressure 2 m above ground daily mean,Atmospheric pressure at barometric altitude (QFE) daily mean,Pressure reduced to sea level (QFF) daily mean,Geopotential height of the 850 hPA level daily mean,Geopotential height of the 700 hPA level daily mean,Pressure reduced to sea level according to standard atmosphere (QNH) daily mean,Wind speed scalar daily mean in m/s,Gust peak (one second) daily maximum in m/s,Wind speed scalar daily mean in km/h,Gust peak (one second) daily maximum in km/h,Gust peak (three seconds) daily maximum in m/s,Gust peak (three seconds) daily maximum in km/h,Foehn index daily value,Precipitation daily total 6 UTC - 6 UTC following day,Precipitation daily total 0 UTC - 0 UTC,Snow depth (automatic measurement) morning measurement at 6 UTC,Global radiation daily mean,Longwave incoming radiation daily mean,Sunshine duration daily total,Sunshine duration in relation to absolute daily total,Reference evaporation from FAO daily total,Cooling Degree Day (CDD),Wind direction daily mean,Heating degrees (HGT12/20),Heating degrees (ATD12/12),"Hydrologic registration (hydrologic balance, R-ETS) daily total"
2024-12-02,Zürich,11.9,14.76,,27.94,46.89,,5.4,8.3,1.5,5.3,9.5,0.9,85.9,7.8,954.5,1021.4,,,1020.1,1.1,13.7,4.0,49.3,13.4,48.2,0.0,9.2,9.1,0.0,29,333,19,4,0.3,0.0,214,14.6,6.6,9.0
2024-12-03,Zürich,4.95,8.32,,35.55,15.08,,5.1,6.6,2.8,4.5,9.7,1.2,82.2,7.2,954.5,1021.5,,,1020.1,1.4,7.3,5.0,26.3,7.1,25.6,0.0,0.1,0.2,0.0,36,312,57,12,0.4,0.0,241,14.9,6.9,0.1
2024-12-04,Zürich,6.67,9.29,,31.09,26.79,,2.4,4.4,-0.1,2.3,6.9,-1.6,90.3,6.6,959.3,1027.3,,,1025.1,1.2,6.7,4.3,24.1,6.5,23.4,0.0,6.4,6.5,0.0,30,303,38,8,0.3,0.0,29,17.6,9.6,6.4
2024-12-05,Zürich,11.93,15.04,,28.63,24.52,,1.8,4.0,-1.0,1.2,3.9,-2.6,86.0,5.9,957.8,1025.8,,,1023.5,1.7,8.4,6.1,30.2,8.1,29.2,0.0,14.1,0.6,0.0,51,292,108,23,0.2,0.0,203,18.2,10.2,0.5
2024-12-06,Zürich,4.58,7.81,,37.49,5.26,,5.8,8.2,3.1,4.7,10.1,-0.4,74.0,6.8,952.0,1018.6,,,1017.4,4.9,19.1,17.6,68.8,18.8,67.7,0.0,0.1,13.6,0.0,32,293,72,16,1.0,0.0,242,14.2,6.2,13.4
2024-12-07,Zürich,3.31,5.83,,35.36,4.36,,4.6,7.6,3.1,3.7,9.5,-0.3,77.2,6.6,943.8,1010.1,,,1008.8,3.4,17.1,12.2,61.6,15.4,55.4,0.0,11.4,11.4,0.0,21,311,17,4,0.9,0.0,226,15.4,7.4,11.3
2024-12-08,Zürich,3.64,5.71,,35.15,8.91,,3.2,4.4,1.3,2.8,5.4,0.8,83.5,6.4,941.2,1007.7,,,1006.0,2.0,11.4,7.2,41.0,11.1,40.0,0.0,3.9,3.2,0.0,18,311,0,0,0.5,0.0,248,16.8,8.8,3.1
2024-12-09,Zürich,6.95,8.84,,,,,2.0,2.7,1.1,1.8,2.9,1.0,88.4,6.3,948.6,1015.9,,,1013.8,2.5,9.7,9.0,34.9,9.4,33.8,0.0,0.0,0.7,0.0,9,316,0,0,0.4,0.0,45,18.0,10.0,0.6
2024-12-10,Zürich,9.07,11.63,,,,,1.5,2.1,0.8,1.5,2.6,0.7,78.4,5.3,954.7,1022.6,,,1020.3,2.1,10.4,7.6,37.4,10.0,36.0,0.0,0.0,0.0,0.0,10,308,0,0,0.6,0.0,49,18.5,10.5,-0.1
2024-12-11,Zürich,11.6,13.49,,,,,1.3,1.7,1.0,1.4,2.6,0.9,78.1,5.3,959.7,1028.0,,,1025.6,1.4,5.7,5.0,20.5,5.6,20.2,0.0,0.0,0.0,0.0,13,309,0,0,0.5,0.0,52,18.7,10.7,-0.1
2024-12-12,Zürich,14.58,16.77,,,,,0.7,1.5,0.0,0.8,2.0,0.0,78.8,5.0,961.7,1030.3,,,1027.6,1.0,4.6,3.6,16.6,4.4,15.8,0.0,0.0,0.0,0.0,12,307,0,0,0.4,0.0,83,19.3,11.3,-0.1
2024-12-13,Zürich,19.22,21.23,,,,,-0.3,0.6,-1.2,0.0,2.3,-1.3,84.7,5.1,960.0,1028.8,,,1025.9,1.0,3.7,3.6,13.3,3.6,13.0,0.0,0.0,0.0,0.0,19,300,0,0,0.3,0.0,90,20.3,12.3,-0.1
2024-12-14,Zürich,13.26,14.07,,,,,1.5,3.2,-1.0,1.6,3.2,-1.2,91.8,6.3,957.3,1025.3,,,1023.0,2.0,6.5,7.2,23.4,6.3,22.7,0.0,2.8,2.8,0.0,12,315,0,0,0.3,0.0,223,18.5,10.5,2.8
2024-12-15,Zürich,5.76,7.29,,,,,2.5,4.6,1.5,1.9,5.4,-1.2,83.8,6.1,966.5,1034.9,,,1032.6,1.9,7.1,6.8,25.6,6.9,24.8,0.0,0.0,0.0,0.0,36,298,77,17,0.4,0.0,259,17.5,9.5,-0.1
2024-12-16,Zürich,6.5,9.85,,,,,4.3,8.1,2.1,2.8,10.4,-0.1,75.3,6.2,970.3,1038.6,,,1036.8,1.4,5.0,5.0,18.0,4.9,17.6,0.0,0.0,0.0,0.0,65,273,429,96,0.3,0.0,211,15.7,7.7,-0.5
2024-12-17,Zürich,10.94,15.36,,,,,4.0,7.7,1.6,2.6,9.2,-0.9,86.4,7.0,964.2,1032.1,,,1030.3,0.6,3.6,2.2,13.0,3.5,12.6,0.0,0.0,0.0,0.0,58,272,275,62,0.1,0.0,207,16.0,8.0,-0.2
2024-12-18,Zürich,12.39,18.04,,26.62,76.43,,5.6,9.2,2.3,4.2,10.2,0.2,77.2,7.0,957.9,1024.9,,,1023.6,0.9,5.2,3.2,18.7,5.0,18.0,0.0,0.0,0.0,0.0,36,300,64,14,0.4,0.0,233,14.4,6.4,-0.1
2024-12-19,Zürich,5.78,9.26,,33.9,19.7,,6.2,10.9,2.3,4.9,10.5,1.2,79.3,7.6,945.4,1011.4,,,1010.4,4.0,20.5,14.4,73.8,19.7,70.9,0.0,5.3,5.2,0.0,16,315,8,2,1.0,0.0,247,13.8,5.8,5.1
2024-12-20,Zürich,5.46,7.82,,36.18,12.47,,1.3,2.5,-0.5,0.4,2.8,-2.8,82.0,5.5,956.9,1025.0,,,1022.6,2.5,9.4,9.0,33.8,9.1,32.8,0.0,0.6,0.7,0.0,12,286,6,1,0.5,0.0,239,18.7,10.7,0.6
2024-12-21,Zürich,3.26,5.67,,37.42,4.12,,2.8,5.2,-0.3,2.4,8.1,-2.6,67.8,5.1,956.9,1024.6,,,1022.6,4.2,21.6,15.1,77.8,19.9,71.6,0.0,11.9,6.1,0.0,46,294,160,36,0.8,0.0,223,17.2,9.2,5.8
2024-12-22,Zürich,1.84,3.47,,41.93,4.19,,3.0,7.0,-0.2,2.4,5.7,-0.8,88.2,6.7,943.8,1010.5,,,1008.7,5.3,20.2,19.1,72.7,19.3,69.5,0.0,12.3,17.4,0.0,6,315,0,0,0.7,0.0,233,17.0,9.0,17.4
2024-12-23,Zürich,3.36,5.43,,41.47,17.02,,0.4,1.6,-0.8,0.0,1.1,-1.3,93.2,5.9,949.8,1017.6,,,1015.1,1.7,6.6,6.1,23.8,6.4,23.0,0.0,2.7,3.4,4.0,8,303,0,0,0.3,0.0,236,19.6,11.6,3.4
2024-12-24,Zürich,6.41,7.83,,33.19,13.54,,0.9,2.8,-0.9,0.2,4.3,-2.9,91.0,5.9,962.2,1030.8,,,1028.2,1.2,4.7,4.3,16.9,4.6,16.6,0.0,0.1,0.1,3.0,25,287,14,3,0.3,0.0,297,19.1,11.1,0.1
2024-12-25,Zürich,11.49,12.7,,29.58,13.41,,-1.3,1.0,-2.4,-2.3,2.9,-4.6,91.4,5.0,967.7,1037.2,,,1034.0,1.7,6.1,6.1,22.0,5.8,20.9,0.0,0.0,0.0,0.0,64,240,336,75,0.1,0.0,53,21.3,13.3,-0.1
2024-12-26,Zürich,16.33,16.76,,26.33,9.68,,-2.3,-0.9,-3.3,-3.2,-0.5,-5.5,90.3,4.7,967.0,1036.8,,,1033.2,1.2,5.2,4.3,18.7,5.0,18.0,0.0,0.0,0.0,0.0,31,255,109,24,0.2,0.0,69,22.3,14.3,-0.1
2024-12-27,Zürich,17.74,18.27,,26.31,17.12,,-1.8,-1.1,-2.5,-1.3,0.0,-2.4,95.5,5.1,966.5,1036.1,,,1032.7,0.9,3.2,3.2,11.5,3.1,11.2,0.0,0.0,0.0,0.0,17,304,0,0,0.2,0.0,191,21.8,13.8,0.0
2024-12-28,Zürich,14.28,15.1,,23.63,18.04,,-1.5,-0.6,-2.2,-0.8,0.8,-1.6,98.8,5.4,964.4,1033.7,,,1030.4,0.7,2.6,2.5,9.4,2.5,9.0,0.0,0.0,0.0,0.0,21,306,0,0,0.2,0.0,225,21.5,13.5,0.0
2024-12-29,Zürich,13.78,14.23,,22.34,13.69,,-1.7,-0.5,-3.3,-0.9,1.2,-2.7,99.3,5.3,963.9,1033.3,,,1030.0,0.8,2.6,2.9,9.4,2.6,9.4,0.0,0.0,0.0,0.0,24,304,0,0,0.2,0.0,219,21.7,13.7,0.0
2024-12-30,Zürich,15.65,16.62,,23.12,24.8,,-2.3,-1.3,-3.3,-1.6,-0.3,-2.7,98.0,5.1,964.7,1034.3,,,1030.8,0.7,3.3,2.5,11.9,3.2,11.5,0.0,0.0,0.0,0.0,19,303,0,0,0.2,0.0,198,22.3,14.3,0.0
2024-12-31,Zürich,18.57,18.54,,23.85,18.14,,-2.5,-1.1,-3.2,-1.8,0.8,-3.6,99.1,5.0,964.2,1033.8,,,1030.2,0.6,2.7,2.2,9.7,2.6,9.4,0.0,0.0,0.0,0.0,30,288,0,0,0.2,0.0,207,22.5,14.5,0.0
2020-01-02,St. Gallen,17.46,17.42,23.51,,42.05,52.41,-1.9,2.7,-5.6,-4.0,3.5,-8.5,89.6,4.7,937.1,,1545.7,,1028.1,0.6,4.2,2.2,15.1,4.1,14.8,0.0,0.0,0.0,0.0,67,,344,95,0.0,0.0,180,21.9,13.9,-0.1
2020-01-03,St. Gallen,10.88,8.43,33.92,,44.41,35.19,4.9,8.4,-0.3,2.3,6.3,-2.8,65.0,5.6,935.6,,1553.6,,1026.5,2.6,11.8,9.4,42.5,10.9,39.2,0.0,5.6,5.0,0.0,39,,48,13,0.8,0.0,225,15.1,7.1,4.9
2020-01-04,St. Gallen,5.93,4.78,34.75,,22.24,7.31,3.5,5.4,0.9,2.5,4.6,-0.1,87.4,6.9,939.6,,1583.1,,1030.9,3.2,11.8,11.5,42.5,11.4,41.0,0.0,2.3,2.9,0.0,6,,0,0,0.5,0.0,239,16.5,8.5,2.9
2020-01-05,St. Gallen,9.94,8.3,31.14,,31.87,9.25,0.6,2.5,-1.2,-2.2,4.9,-5.6,81.7,5.2,941.9,,1593.5,,1033.3,1.5,6.2,5.4,22.3,5.8,20.9,0.0,0.0,0.0,0.0,69,,364,98,0.2,0.0,113,19.4,11.4,-0.2
2020-01-06,St. Gallen,14.15,11.0,33.1,,54.42,48.0,2.3,8.9,-1.9,-1.9,6.4,-6.5,62.8,4.4,936.6,,1554.1,,1027.6,0.9,6.8,3.2,24.5,6.6,23.8,0.0,0.0,0.0,0.0,73,,366,98,0.3,0.0,198,17.7,9.7,-0.4
2020-01-07,St. Gallen,10.47,8.2,36.56,,46.65,23.44,3.5,7.4,0.4,1.3,4.2,-4.0,73.6,5.7,937.8,,1567.3,,1028.9,1.9,10.2,6.8,36.7,9.7,34.9,0.0,0.0,0.0,0.0,16,,0,0,0.8,0.0,225,16.5,8.5,-0.1
2020-01-08,St. Gallen,17.48,10.19,38.3,,64.53,59.71,4.4,8.9,0.3,0.5,9.4,-5.3,47.7,3.8,937.8,,1570.5,,1028.9,1.0,5.7,3.6,20.5,5.6,20.2,0.0,0.0,0.0,0.0,49,,110,29,0.6,0.0,162,15.6,7.6,-0.2
2020-01-09,St. Gallen,16.27,7.68,45.23,,72.28,56.35,7.0,11.4,3.5,2.6,12.5,-1.4,39.5,3.9,931.4,,1522.4,,1022.0,1.4,7.7,5.0,27.7,7.4,26.6,0.0,0.0,0.0,0.0,69,,320,85,0.7,0.0,174,13.0,5.0,-0.5
2020-01-10,St. Gallen,9.33,5.29,42.63,,36.07,20.06,6.0,8.1,3.9,3.9,9.4,0.7,62.3,5.8,932.6,,1530.0,,1023.2,3.1,12.8,11.2,46.1,12.3,44.3,0.0,2.9,1.5,0.0,42,,95,25,1.1,0.0,220,14.0,6.0,1.4
2020-01-11,St. Gallen,9.07,7.84,32.03,,27.96,11.18,2.5,3.9,-0.3,1.8,4.0,-1.9,93.5,6.9,939.5,,1579.3,,1030.7,1.2,4.2,4.3,15.1,4.1,14.8,0.0,0.0,1.4,0.0,19,,0,0,0.3,0.0,104,17.5,9.5,1.4
2020-01-12,St. Gallen,13.86,11.73,28.89,,38.15,16.93,2.1,6.5,-1.6,-1.1,5.9,-5.2,74.1,5.2,936.1,,1549.0,,1027.0,1.2,5.6,4.3,20.2,5.4,19.4,0.0,0.0,0.0,0.0,79,,379,98,0.3,0.0,198,17.9,9.9,-0.2
2020-01-13,St. Gallen,13.61,8.44,39.78,,63.12,49.44,3.4,7.0,1.5,-0.8,6.0,-4.2,60.1,4.7,930.9,,1508.2,,1021.4,0.7,6.4,2.5,23.0,6.3,22.7,0.0,0.0,0.0,0.0,56,,136,35,0.3,0.0,180,16.6,8.6,-0.2
2020-01-14,St. Gallen,11.27,6.77,43.1,,63.99,46.94,5.0,8.5,1.4,0.9,11.1,-4.2,49.8,4.2,928.0,,1487.6,,1018.3,1.3,8.4,4.7,30.2,8.0,28.8,0.0,0.0,0.0,0.0,77,,338,85,0.5,0.0,173,15.0,7.0,-0.4
2020-01-15,St. Gallen,10.66,6.5,45.78,,55.66,43.03,6.7,9.3,4.0,2.7,11.3,-2.3,44.9,4.4,931.2,,1520.5,,1021.8,1.9,9.1,6.8,32.8,8.9,32.0,0.0,0.0,0.0,0.0,79,,393,98,0.9,0.0,193,13.3,5.3,-0.5
2020-01-16,St. Gallen,11.92,7.3,44.49,,61.6,36.4,6.6,9.6,2.3,3.2,11.6,-1.8,57.5,5.5,935.8,,1559.3,,1026.7,1.4,6.4,5.0,23.0,6.1,22.0,0.0,0.0,0.0,0.0,73,,339,85,0.6,0.0,162,13.4,5.4,-0.4
2020-01-17,St. Gallen,12.09,7.18,43.72,,52.13,27.43,5.4,8.6,2.2,3.1,11.2,-2.9,68.3,6.1,931.2,,1516.4,,1021.7,2.5,8.7,9.0,31.3,8.4,30.2,60.0,8.7,3.5,0.0,51,,161,40,0.8,0.0,207,14.6,6.6,3.3
2020-01-18,St. Gallen,6.77,5.11,37.05,,21.63,6.93,1.7,4.1,-0.2,0.7,7.4,-2.7,81.8,5.7,935.3,,1541.5,,1026.2,2.3,8.3,8.3,29.9,8.1,29.2,0.0,0.1,5.3,0.0,40,,39,10,0.5,0.0,214,18.3,10.3,5.2
2020-01-19,St. Gallen,9.75,7.92,35.12,,20.78,8.48,-1.0,0.3,-3.2,-1.2,1.8,-6.3,90.5,5.1,941.4,,1584.2,,1032.7,1.5,6.6,5.4,23.8,6.5,23.4,0.0,0.1,0.1,0.0,31,,29,7,0.3,0.0,20,21.0,13.0,0.1
2020-01-20,St. Gallen,16.3,10.56,36.47,,42.18,23.36,-2.8,-0.2,-4.8,-4.8,2.5,-8.3,77.8,3.9,947.3,,1627.0,,1039.1,2.5,8.3,9.0,29.9,7.9,28.4,0.0,0.0,0.0,0.0,87,,418,100,0.4,0.0,66,22.8,14.8,-0.2
2020-01-21,St. Gallen,21.01,18.53,29.97,,38.71,24.96,-3.7,-1.5,-5.6,-3.9,2.3,-8.7,92.5,4.3,944.9,,1605.0,,1036.5,0.9,2.8,3.2,10.1,2.7,9.7,0.0,0.0,0.0,0.0,71,,268,64,0.2,0.0,90,23.7,15.7,-0.1
2020-01-22,St. Gallen,25.17,23.29,27.86,,47.68,36.8,-3.9,-0.4,-6.3,-3.4,3.2,-8.0,98.8,4.5,940.4,,1567.2,,1031.7,0.9,3.4,3.2,12.2,3.3,11.9,0.0,0.0,0.0,0.0,66,,205,48,0.2,0.0,76,23.9,15.9,0.0
2020-01-23,St. Gallen,18.86,17.54,26.11,,45.7,30.56,-4.4,-3.6,-5.9,-4.0,-2.7,-8.4,98.7,4.3,935.9,,1528.9,,1026.9,1.0,3.5,3.6,12.6,3.4,12.2,0.0,0.0,0.0,0.0,19,,0,0,0.2,0.0,40,24.4,16.4,0.0
2020-01-24,St. Gallen,27.06,20.21,43.25,,79.61,153.79,3.8,9.5,-5.6,0.2,11.3,-8.5,72.9,5.8,932.4,,1522.4,,1023.1,1.0,5.9,3.6,21.2,5.6,20.2,0.0,0.0,0.0,0.0,81,,393,91,0.4,0.0,196,16.2,8.2,-0.3
2020-01-25,St. Gallen,22.71,16.67,33.28,,56.63,43.99,3.2,5.5,1.1,0.8,9.5,-3.0,80.6,6.2,930.2,,1501.9,,1020.6,0.5,2.4,1.8,8.6,2.4,8.6,0.0,0.0,0.0,0.0,77,,278,64,0.3,0.0,135,16.8,8.8,-0.2
2020-01-26,St. Gallen,22.91,13.94,31.38,,47.33,24.59,4.1,7.0,1.6,2.2,10.4,-2.4,76.5,6.2,928.3,,1488.3,,1018.7,0.7,5.5,2.5,19.8,5.3,19.1,0.0,0.6,0.6,0.0,83,,342,78,0.3,0.0,194,15.9,7.9,0.4
2020-01-27,St. Gallen,17.31,9.59,39.27,,37.8,25.18,5.2,7.6,3.0,3.8,10.8,0.4,73.1,6.4,923.6,,1450.3,,1013.6,2.2,11.5,7.9,41.4,11.2,40.3,30.0,1.9,0.0,0.0,77,,274,63,0.7,0.0,203,14.8,6.8,-0.2
2020-01-28,St. Gallen,6.3,4.11,42.12,,20.35,8.51,2.6,6.1,-0.2,1.3,4.0,-1.1,79.7,5.9,916.0,,1377.8,,1005.4,4.8,33.4,17.3,120.2,32.8,118.1,0.0,10.8,11.5,0.0,18,,0,0,0.9,0.0,236,17.4,9.4,11.5
2020-01-29,St. Gallen,4.8,3.46,42.63,,23.15,10.48,1.7,3.1,0.2,0.4,1.0,-0.8,84.2,5.8,923.0,,1436.4,,1012.9,4.8,16.3,17.3,58.7,15.5,55.8,0.0,1.7,2.9,3.0,24,,0,0,0.6,0.0,251,18.3,10.3,2.9
2020-01-30,St. Gallen,8.53,4.73,42.35,,35.01,16.34,5.1,8.8,0.4,3.2,8.0,-2.8,68.9,6.0,925.9,,1470.0,,1016.1,1.9,8.9,6.8,32.0,8.6,31.0,0.0,2.7,2.7,0.0,89,,307,69,0.7,0.0,207,14.9,6.9,2.5
2020-01-31,St. Gallen,6.64,4.01,35.89,,27.44,12.36,10.1,12.2,8.1,8.9,13.4,5.5,76.5,9.4,926.7,,1489.7,,1016.9,3.5,13.8,12.6,49.7,13.5,48.6,0.0,0.0,0.0,0.0,57,,192,43,1.1,0.0,230,9.9,1.9,-0.1
2020-02-01,St. Gallen,5.98,4.19,35.18,,17.94,7.78,9.8,12.4,7.4,8.3,14.8,5.4,70.6,8.5,924.6,,1470.3,,1014.6,4.2,17.9,15.1,64.4,17.0,61.2,0.0,8.0,8.0,0.0,67,,207,45,1.4,0.0,232,10.2,2.2,7.8
2020-02-02,St. Gallen,4.29,3.09,35.75,,8.51,3.26,9.9,12.0,8.0,8.7,11.5,6.5,76.4,9.4,927.0,,1492.3,,1017.2,5.0,16.8,18.0,60.5,16.2,58.3,0.0,6.9,6.5,0.0,26,,0,0,1.3,0.0,234,10.1,2.1,6.5
2020-02-03,St. Gallen,17.61,7.81,33.38,,19.19,8.96,10.7,14.3,6.3,8.8,12.1,6.5,73.8,9.3,927.4,,1497.4,,1017.6,6.3,28.0,22.7,100.8,24.9,89.6,0.0,17.7,10.5,0.0,5,,0,0,1.7,0.0,246,9.3,1.3,10.4
2020-02-04,St. Gallen,13.16,6.04,42.85,,29.74,16.38,2.5,14.4,-0.9,1.8,12.1,-1.5,83.3,5.9,925.3,,1457.0,,1015.4,6.8,31.8,24.5,114.5,31.7,114.1,0.0,10.6,17.5,0.0,29,,7,1,2.4,0.0,273,17.5,9.5,17.5
2020-02-05,St. Gallen,8.64,6.12,40.17,,33.73,13.52,-0.3,1.9,-2.9,-2.9,2.3,-10.4,77.5,4.6,939.4,,1570.0,,1030.6,3.5,10.3,12.6,37.1,10.1,36.4,0.0,0.1,0.8,4.0,69,,177,37,0.7,0.0,282,20.3,12.3,0.7
2020-02-06,St. Gallen,13.51,8.06,38.54,,52.19,25.58,-1.2,2.3,-6.2,-5.8,3.2,-11.3,67.2,3.7,938.3,,1557.6,,1029.4,1.1,5.2,4.0,18.7,5.1,18.4,0.0,0.0,0.0,3.0,114,,482,100,0.5,0.0,121,21.2,13.2,-0.4
2020-02-07,St. Gallen,16.42,11.04,39.59,,61.16,38.04,0.2,3.6,-3.5,-4.1,5.6,-9.3,67.4,4.2,934.3,,1528.3,,1025.1,0.7,2.9,2.5,10.4,2.8,10.1,0.0,0.0,0.0,2.0,119,,487,99,0.4,0.0,146,19.8,11.8,-0.4
2020-02-08,St. Gallen,13.25,9.25,42.13,,59.92,28.37,3.8,6.2,0.6,-1.5,7.3,-7.5,46.4,3.7,933.3,,1530.3,,1024.0,1.0,8.6,3.6,31.0,8.1,29.2,0.0,0.0,0.0,2.0,107,,459,92,0.7,0.0,180,16.2,8.2,-0.6
2020-02-09,St. Gallen,8.64,5.7,45.55,,36.56,12.45,7.2,13.3,3.2,3.8,10.3,-2.1,41.8,4.2,929.4,,1505.2,,1019.8,2.1,12.2,7.6,43.9,11.5,41.4,200.0,0.0,0.0,0.0,115,,410,82,1.5,0.0,188,12.8,4.8,-0.5
2020-02-10,St. Gallen,8.8,4.95,42.33,,18.25,8.51,9.0,13.5,4.8,7.2,12.9,3.4,62.4,7.0,919.5,,1423.5,,1009.2,8.4,34.8,30.2,125.3,33.3,119.9,0.0,14.7,9.5,0.0,38,,61,12,2.5,0.0,257,11.0,3.0,9.4
2020-02-11,St. Gallen,6.41,4.44,43.19,,18.88,9.4,2.9,8.2,0.3,1.6,6.5,-1.3,79.7,6.0,923.6,,1444.6,,1013.6,7.1,25.7,25.6,92.5,24.8,89.3,0.0,9.7,12.5,0.0,38,,18,4,1.4,0.0,256,17.1,9.1,12.5
2020-02-12,St. Gallen,6.94,4.17,42.93,,21.76,10.91,1.6,3.0,-0.3,-0.4,1.6,-2.9,72.0,4.9,929.7,,1493.5,,1020.2,4.5,16.1,16.2,58.0,15.5,55.8,40.0,0.0,2.4,7.0,70,,120,23,1.0,0.0,236,18.4,10.4,2.3
2020-02-13,St. Gallen,8.27,4.34,45.38,,36.45,17.45,4.0,9.9,0.1,1.5,9.8,-6.5,58.7,4.7,922.6,,1438.2,,1012.5,3.1,23.5,11.2,84.6,22.9,82.4,90.0,14.5,14.2,2.0,73,,98,19,1.5,0.0,212,16.0,8.0,14.0
2020-02-14,St. Gallen,6.26,4.36,42.11,,30.68,11.58,3.9,6.0,2.4,2.4,7.1,-1.8,82.5,6.6,931.7,,1516.4,,1022.3,3.3,14.4,11.9,51.8,14.1,50.8,0.0,0.7,1.0,0.0,40,,6,1,0.8,0.0,239,16.1,8.1,1.0
2020-02-15,St. Gallen,9.45,7.24,33.28,,40.91,15.03,5.5,10.6,-0.2,3.2,13.1,-3.9,65.4,5.8,932.8,,1531.0,,1023.5,1.4,6.4,5.0,23.0,6.2,22.3,0.0,0.0,0.0,0.0,127,,469,90,1.0,0.0,174,14.5,6.5,-0.4
2020-02-16,St. Gallen,7.87,5.11,39.9,,44.3,15.13,10.9,16.5,4.8,7.5,14.7,0.6,35.2,4.6,928.9,,1511.4,,1019.3,1.8,10.6,6.5,38.2,10.1,36.4,10.0,0.0,0.0,0.0,68,,53,10,1.8,0.0,180,9.1,1.1,-0.2
2020-02-17,St. Gallen,6.95,4.21,43.49,,23.1,9.6,9.2,15.1,1.9,7.8,19.5,1.5,61.9,6.8,930.2,,1518.4,,1020.7,4.7,17.8,16.9,64.1,17.3,62.3,0.0,4.8,4.6,0.0,80,,207,39,2.1,0.0,243,10.8,2.8,4.4
2020-02-18,St. Gallen,7.22,4.25,41.74,,27.43,11.1,3.7,6.2,1.9,2.6,9.9,-0.9,69.1,5.5,936.5,,1557.2,,1027.5,2.9,13.6,10.4,49.0,13.0,46.8,0.0,0.0,0.2,0.0,74,,114,21,1.1,0.0,237,16.3,8.3,0.1
2020-02-19,St. Gallen,6.36,3.94,42.39,,22.54,10.75,2.7,4.4,1.3,1.7,7.6,-1.2,68.9,5.1,932.7,,1522.1,,1023.4,4.3,16.9,15.5,60.8,15.8,56.9,0.0,0.9,0.9,0.0,65,,124,23,1.2,0.0,244,17.3,9.3,0.8
2020-02-20,St. Gallen,7.6,4.48,44.63,,34.79,16.33,5.7,9.2,2.0,4.8,12.3,-0.7,54.6,5.0,931.3,,1518.2,,1021.9,2.4,15.4,8.6,55.4,15.0,54.0,0.0,1.4,0.0,0.0,119,,391,72,1.4,0.0,228,14.3,6.3,-0.4
2020-02-21,St. Gallen,7.53,4.79,43.49,,29.18,12.47,3.9,6.5,1.6,3.0,11.5,-2.3,66.6,5.4,937.3,,1564.8,,1028.4,3.1,17.4,11.2,62.6,16.2,58.3,0.0,0.0,1.4,0.0,120,,302,55,1.2,0.0,251,16.1,8.1,1.2
2020-02-22,St. Gallen,7.91,5.34,40.71,,33.91,13.1,8.0,14.3,1.3,6.0,16.8,-3.3,45.9,4.7,937.8,,1581.3,,1028.9,2.2,11.1,7.9,40.0,10.6,38.2,0.0,0.1,0.0,0.0,149,,490,89,1.8,0.0,222,12.0,4.0,-0.5
2020-02-23,St. Gallen,6.15,4.0,40.68,,12.4,4.13,11.8,14.8,7.9,10.2,15.2,4.6,41.7,5.9,934.9,,1566.8,,1025.7,5.8,20.3,20.9,73.1,19.9,71.6,0.0,1.2,0.2,0.0,48,,26,5,3.2,0.0,244,8.2,0.2,0.1
2020-02-24,St. Gallen,7.3,4.37,38.08,,26.05,14.74,11.6,15.0,8.2,10.5,18.4,7.1,64.8,8.7,929.8,,1521.4,,1020.3,4.0,19.2,14.4,69.1,17.7,63.7,0.0,1.8,2.9,0.0,115,,335,60,2.0,0.0,247,8.4,0.4,2.6
2020-02-25,St. Gallen,7.54,4.53,42.66,,23.52,12.28,7.7,11.3,0.4,6.1,12.3,-0.1,61.0,6.2,917.3,,1401.1,,1006.8,4.8,23.6,17.3,85.0,22.8,82.1,0.0,12.5,8.8,0.0,75,,47,8,1.7,0.0,246,12.3,4.3,8.7
2020-02-26,St. Gallen,5.66,3.65,45.19,,22.67,10.5,-0.1,3.5,-1.7,-1.0,1.2,-3.0,79.6,4.8,915.2,,1365.0,,1004.5,4.9,20.0,17.6,72.0,19.4,69.8,0.0,3.3,6.9,3.0,66,,59,10,1.1,0.0,245,20.1,12.1,6.8
2020-02-27,St. Gallen,6.94,4.04,46.21,,25.97,11.38,1.0,4.1,-1.3,-1.1,0.0,-4.0,72.2,4.7,915.0,,1365.3,,1004.3,4.9,30.5,17.6,109.8,27.9,100.4,140.0,5.8,5.3,6.0,63,,120,21,1.2,0.0,251,19.0,11.0,5.2
