"Datum","Standort","Parameter","Intervall","Einheit","Wert","Status"
"2024-08-23T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",112.16,"bereinigt"
"2024-08-23T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-08-23T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",NA,"bereinigt"
"2024-08-23T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",21.43,"bereinigt"
"2024-08-23T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",9.16,"bereinigt"
"2024-08-23T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",26.92,"bereinigt"
"2024-08-23T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",63.1,"bereinigt"
"2024-08-23T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",14.32,"bereinigt"
"2024-08-23T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",9.45,"bereinigt"
"2024-08-23T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",116.26,"bereinigt"
"2024-08-23T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-08-23T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",14101.2,"bereinigt"
"2024-08-23T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",31.09,"bereinigt"
"2024-08-23T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",14.18,"bereinigt"
"2024-08-23T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",37.7,"bereinigt"
"2024-08-23T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",53.48,"bereinigt"
"2024-08-23T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",16.02,"bereinigt"
"2024-08-23T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",9.58,"bereinigt"
"2024-08-23T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",99.47,"bereinigt"
"2024-08-23T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-08-23T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",3.96,"bereinigt"
"2024-08-23T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",0.88,"bereinigt"
"2024-08-23T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",6.23,"bereinigt"
"2024-08-23T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",89.43,"bereinigt"
"2024-08-23T00:00+0100","Zch_Heubeeribüel","PM10","d1","µg/m3",12.53,"bereinigt"
"2024-08-23T00:00+0100","Zch_Heubeeribüel","PM2.5","d1","µg/m3",8.02,"bereinigt"
"2024-08-23T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",126.75,"bereinigt"
"2024-08-23T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",2,"bereinigt"
"2024-08-24T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",0.79,"bereinigt"
"2024-08-24T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.37,"bereinigt"
"2024-08-24T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",14.34,"bereinigt"
"2024-08-24T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",3.34,"bereinigt"
"2024-08-24T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",22.3,"bereinigt"
"2024-08-24T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",65.57,"bereinigt"
"2024-08-24T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",18.04,"bereinigt"
"2024-08-24T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",12.07,"bereinigt"
"2024-08-24T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",121.92,"bereinigt"
"2024-08-24T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",1,"bereinigt"
"2024-08-24T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",NA,"bereinigt"
"2024-08-24T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",18.28,"bereinigt"
"2024-08-24T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",6.13,"bereinigt"
"2024-08-24T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",25.55,"bereinigt"
"2024-08-24T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",71.4,"bereinigt"
"2024-08-24T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",16.26,"bereinigt"
"2024-08-24T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",11.8,"bereinigt"
"2024-08-24T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",129.81,"bereinigt"
"2024-08-24T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",3,"bereinigt"
"2024-08-24T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",12440.74,"bereinigt"
"2024-08-24T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",27.68,"bereinigt"
"2024-08-24T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",10.9,"bereinigt"
"2024-08-24T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",36.21,"bereinigt"
"2024-08-24T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",61.07,"bereinigt"
"2024-08-24T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",18.19,"bereinigt"
"2024-08-24T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",13.05,"bereinigt"
"2024-08-24T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",118.8,"bereinigt"
"2024-08-24T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-08-24T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",4.95,"bereinigt"
"2024-08-24T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",1.02,"bereinigt"
"2024-08-24T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",7.9,"bereinigt"
"2024-08-24T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",95.83,"bereinigt"
"2024-08-24T00:00+0100","Zch_Heubeeribüel","PM10","d1","µg/m3",15.63,"bereinigt"
"2024-08-24T00:00+0100","Zch_Heubeeribüel","PM2.5","d1","µg/m3",10.62,"bereinigt"
"2024-08-24T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",140.81,"bereinigt"
"2024-08-24T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",5,"bereinigt"
"2024-08-25T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",0.78,"bereinigt"
"2024-08-25T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.23,"bereinigt"
"2024-08-25T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",4.93,"bereinigt"
"2024-08-25T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",1.42,"bereinigt"
"2024-08-25T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",7.25,"bereinigt"
"2024-08-25T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",61.18,"bereinigt"
"2024-08-25T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",6.79,"bereinigt"
"2024-08-25T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",4.38,"bereinigt"
"2024-08-25T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",76.46,"bereinigt"
"2024-08-25T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-08-25T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",NA,"bereinigt"
"2024-08-25T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",9,"bereinigt"
"2024-08-25T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",3.34,"bereinigt"
"2024-08-25T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",12.09,"bereinigt"
"2024-08-25T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",62.44,"bereinigt"
"2024-08-25T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",6.96,"bereinigt"
"2024-08-25T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",4.37,"bereinigt"
"2024-08-25T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",79.54,"bereinigt"
"2024-08-25T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-08-25T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",8808.48,"bereinigt"
"2024-08-25T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",14.79,"bereinigt"
"2024-08-25T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",6.66,"bereinigt"
"2024-08-25T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",18.07,"bereinigt"
"2024-08-25T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",55.39,"bereinigt"
"2024-08-25T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",7.1,"bereinigt"
"2024-08-25T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",3.94,"bereinigt"
"2024-08-25T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",75.2,"bereinigt"
"2024-08-25T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-08-25T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",3.19,"bereinigt"
"2024-08-25T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",0.84,"bereinigt"
"2024-08-25T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",4.8,"bereinigt"
"2024-08-25T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",65.76,"bereinigt"
"2024-08-25T00:00+0100","Zch_Heubeeribüel","PM10","d1","µg/m3",5.61,"bereinigt"
"2024-08-25T00:00+0100","Zch_Heubeeribüel","PM2.5","d1","µg/m3",3.76,"bereinigt"
"2024-08-25T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",92.9,"bereinigt"
"2024-08-25T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-08-26T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",0.94,"bereinigt"
"2024-08-26T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.25,"bereinigt"
"2024-08-26T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",11.11,"bereinigt"
"2024-08-26T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",5.34,"bereinigt"
"2024-08-26T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",13.05,"bereinigt"
"2024-08-26T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",48.09,"bereinigt"
"2024-08-26T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",7.28,"bereinigt"
"2024-08-26T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",4.3,"bereinigt"
"2024-08-26T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",71.16,"bereinigt"
"2024-08-26T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-08-26T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",NA,"bereinigt"
"2024-08-26T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",20.03,"bereinigt"
"2024-08-26T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",12.58,"bereinigt"
"2024-08-26T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",19.03,"bereinigt"
"2024-08-26T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",50.13,"bereinigt"
"2024-08-26T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",8.06,"bereinigt"
"2024-08-26T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",4.51,"bereinigt"
"2024-08-26T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",77.15,"bereinigt"
"2024-08-26T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-08-26T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",13706.57,"bereinigt"
"2024-08-26T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",21.69,"bereinigt"
"2024-08-26T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",14.31,"bereinigt"
"2024-08-26T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",19.53,"bereinigt"
"2024-08-26T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",46.24,"bereinigt"
"2024-08-26T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",7.76,"bereinigt"
"2024-08-26T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",3.95,"bereinigt"
"2024-08-26T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",70.54,"bereinigt"
"2024-08-26T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-08-26T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",3.8,"bereinigt"
"2024-08-26T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",1,"bereinigt"
"2024-08-26T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",5.73,"bereinigt"
"2024-08-26T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",56.3,"bereinigt"
"2024-08-26T00:00+0100","Zch_Heubeeribüel","PM10","d1","µg/m3",6.79,"bereinigt"
"2024-08-26T00:00+0100","Zch_Heubeeribüel","PM2.5","d1","µg/m3",3.98,"bereinigt"
"2024-08-26T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",82.16,"bereinigt"
"2024-08-26T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-08-27T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",0.81,"bereinigt"
"2024-08-27T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.27,"bereinigt"
"2024-08-27T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",11.67,"bereinigt"
"2024-08-27T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",5.71,"bereinigt"
"2024-08-27T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",13.57,"bereinigt"
"2024-08-27T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",45.2,"bereinigt"
"2024-08-27T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",9.43,"bereinigt"
"2024-08-27T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",6.16,"bereinigt"
"2024-08-27T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",64.95,"bereinigt"
"2024-08-27T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-08-27T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",NA,"bereinigt"
"2024-08-27T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",21.91,"bereinigt"
"2024-08-27T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",13.33,"bereinigt"
"2024-08-27T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",21.47,"bereinigt"
"2024-08-27T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",45.19,"bereinigt"
"2024-08-27T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",10.13,"bereinigt"
"2024-08-27T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",6.87,"bereinigt"
"2024-08-27T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",69.25,"bereinigt"
"2024-08-27T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-08-27T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",13231.31,"bereinigt"
"2024-08-27T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",22.54,"bereinigt"
"2024-08-27T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",13.93,"bereinigt"
"2024-08-27T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",21.75,"bereinigt"
"2024-08-27T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",43.24,"bereinigt"
"2024-08-27T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",9.86,"bereinigt"
"2024-08-27T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",6.17,"bereinigt"
"2024-08-27T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",71.88,"bereinigt"
"2024-08-27T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-08-27T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",3.66,"bereinigt"
"2024-08-27T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",1.14,"bereinigt"
"2024-08-27T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",5.26,"bereinigt"
"2024-08-27T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",57.14,"bereinigt"
"2024-08-27T00:00+0100","Zch_Heubeeribüel","PM10","d1","µg/m3",8.75,"bereinigt"
"2024-08-27T00:00+0100","Zch_Heubeeribüel","PM2.5","d1","µg/m3",6.15,"bereinigt"
"2024-08-27T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",77.32,"bereinigt"
"2024-08-27T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-08-28T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",0.86,"bereinigt"
"2024-08-28T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.34,"bereinigt"
"2024-08-28T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",17.64,"bereinigt"
"2024-08-28T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",6.16,"bereinigt"
"2024-08-28T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",24.28,"bereinigt"
"2024-08-28T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",54.27,"bereinigt"
"2024-08-28T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",16.11,"bereinigt"
"2024-08-28T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",10.57,"bereinigt"
"2024-08-28T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",122.5,"bereinigt"
"2024-08-28T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",1,"bereinigt"
"2024-08-28T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",NA,"bereinigt"
"2024-08-28T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",22.5,"bereinigt"
"2024-08-28T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",10.31,"bereinigt"
"2024-08-28T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",27.22,"bereinigt"
"2024-08-28T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",61.83,"bereinigt"
"2024-08-28T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",15.39,"bereinigt"
"2024-08-28T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",10.87,"bereinigt"
"2024-08-28T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",135.25,"bereinigt"
"2024-08-28T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",3,"bereinigt"
"2024-08-28T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",15418.23,"bereinigt"
"2024-08-28T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",34.8,"bereinigt"
"2024-08-28T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",17.19,"bereinigt"
"2024-08-28T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",40.19,"bereinigt"
"2024-08-28T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",48,"bereinigt"
"2024-08-28T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",17.92,"bereinigt"
"2024-08-28T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",11.65,"bereinigt"
"2024-08-28T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",114.31,"bereinigt"
"2024-08-28T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-08-28T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",5.28,"bereinigt"
"2024-08-28T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",1.18,"bereinigt"
"2024-08-28T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",8.29,"bereinigt"
"2024-08-28T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",84.44,"bereinigt"
"2024-08-28T00:00+0100","Zch_Heubeeribüel","PM10","d1","µg/m3",13.47,"bereinigt"
"2024-08-28T00:00+0100","Zch_Heubeeribüel","PM2.5","d1","µg/m3",9.44,"bereinigt"
"2024-08-28T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",144.93,"bereinigt"
"2024-08-28T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",6,"bereinigt"
"2024-08-29T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",0.85,"bereinigt"
"2024-08-29T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.35,"bereinigt"
"2024-08-29T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",18.58,"bereinigt"
"2024-08-29T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",5.62,"bereinigt"
"2024-08-29T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",26.92,"bereinigt"
"2024-08-29T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",66.11,"bereinigt"
"2024-08-29T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",19.56,"bereinigt"
"2024-08-29T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",12.88,"bereinigt"
"2024-08-29T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",136.78,"bereinigt"
"2024-08-29T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",4,"bereinigt"
"2024-08-29T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",NA,"bereinigt"
"2024-08-29T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",18.92,"bereinigt"
"2024-08-29T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",5.36,"bereinigt"
"2024-08-29T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",27.97,"bereinigt"
"2024-08-29T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",70.88,"bereinigt"
"2024-08-29T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",17.65,"bereinigt"
"2024-08-29T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",12.25,"bereinigt"
"2024-08-29T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",143.24,"bereinigt"
"2024-08-29T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",4,"bereinigt"
"2024-08-29T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",14454.52,"bereinigt"
"2024-08-29T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",38.29,"bereinigt"
"2024-08-29T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",18.01,"bereinigt"
"2024-08-29T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",45.6,"bereinigt"
"2024-08-29T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",55.03,"bereinigt"
"2024-08-29T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",20.9,"bereinigt"
"2024-08-29T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",14.12,"bereinigt"
"2024-08-29T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",122.72,"bereinigt"
"2024-08-29T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",2,"bereinigt"
"2024-08-29T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",4.61,"bereinigt"
"2024-08-29T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",0.9,"bereinigt"
"2024-08-29T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",7.44,"bereinigt"
"2024-08-29T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",103.46,"bereinigt"
"2024-08-29T00:00+0100","Zch_Heubeeribüel","PM10","d1","µg/m3",16.62,"bereinigt"
"2024-08-29T00:00+0100","Zch_Heubeeribüel","PM2.5","d1","µg/m3",11.02,"bereinigt"
"2024-08-29T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",162.7,"bereinigt"
"2024-08-29T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",10,"bereinigt"
"2024-08-30T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",0.92,"bereinigt"
"2024-08-30T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.34,"bereinigt"
"2024-08-30T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",18.15,"bereinigt"
"2024-08-30T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",5.48,"bereinigt"
"2024-08-30T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",26.29,"bereinigt"
"2024-08-30T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",75.82,"bereinigt"
"2024-08-30T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",22.12,"bereinigt"
"2024-08-30T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",14.83,"bereinigt"
"2024-08-30T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",135.75,"bereinigt"
"2024-08-30T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",6,"bereinigt"
